H0wl1nmadmurd0k	2.684775423414699	5	3	0	0	0	15	0	0	1	0	0	13
xXMotherGooseXx	7.063765833346978	7	6	0	0	0	1	0	0	0	0	7	12
Phopho	5.374210627931892	6	5	0	0	0	0	0	0	1	0	1	31
Señor 6eis9ueve	6.480607989590878	8	4	0	0	0	0	0	0	0	0	5	39
emokidsdad69	5.856039213611996	7	4	0	0	0	2	0	0	0	0	1	23
Azgiants12	4.096784013233138	6	5	0	0	0	0	0	0	1	0	0	18
(◕◡◕✿)	7.381632348666497	7	3	0	0	0	0	0	0	0	0	2	53
Señor 6eis9ueve	6.480608244302157	8	4	0	0	0	0	0	0	0	0	5	39
Jackie Chan	7.648461505456882	8	3	0	0	0	0	0	0	1	0	0	40
[DOGS] GAS GAS GAS	9.867720306292554	13	6	0	0	0	40	0	0	0	0	0	49
WUTANG CLAN AINT NOTHING TO FUCK	8.886136559785502	9	4	0	0	0	13	0	0	1	0	19	144
Yao Dance Party	3.746134564532423	0	0	0	0	0	0	0	0	0	0	0	2
WUTANG CLAN AINT NOTHING TO FUCK	8.886136709800693	9	4	0	0	0	13	0	0	1	0	19	144
The Totalist	6.71117526536281	15	10	0	0	0	8	0	0	0	0	23	46
0000güy	4.681736093874096	4	3	0	0	0	2	0	0	0	0	0	8
The Totalist	6.711175418577169	15	10	0	0	0	8	0	0	0	0	23	46
flyingbullet15	5.207981897526279	0	0	0	0	0	0	0	0	0	0	1	1
The Totalist	6.7111755670621	15	10	0	0	0	8	0	0	0	0	23	46
Madness505	6.7870745331695295	25	25	541	38	5588	251	0	0	4	0	16	53
Lovable Lop	12.051820707731723	16	11	0	0	0	10	0	0	4	0	24	130
Dicey_69	4.280581741510953	4	3	0	0	0	1	0	0	0	0	3	47
Austiir	2.4735854236670765	12	7	18	3	2325	5	0	0	0	0	1	195
Rabert	2.873383642889397	7	6	34	7	2326	9	0	0	1	0	3	189
Dude	3.072387906335071	3	3	0	0	0	0	0	0	1	0	4	46
Ahoy	5.149295235631877	6	4	52	1	1106	0	0	0	0	0	2	85
snoopS	7.352536747838589	37	36	0	0	0	35	1	1	3	0	9	50
FullMetal	3.7463267099263398	4	3	0	0	0	0	0	0	0	0	0	55
CommandoCal	5.782286055200833	4	2	0	0	0	0	0	0	0	0	0	40
Lawrent	7.7215797462571265	11	6	0	0	0	0	0	0	3	0	0	57
Oishī kēki	4.500148886351613	5	4	0	0	0	43	3	2	0	0	0	14
Razheer	8.1267463146641	10	7	0	0	0	3	1	0	5	0	2	14
✪ Maia	3.6820374273941607	24	26	0	0	0	31	0	0	1	0	9	44
MUTHZERA"RECICLE"	7.413373933278292	6	4	0	0	0	1	0	0	0	0	7	270
Fp	4.588227550680076	10	8	71	6	2818	10	0	0	0	0	62	180
canguru	3.284093262010256	25	18	0	0	0	66	1	0	3	0	3	12
GilvaN	5.480645603819041	17	13	86	24	2216	24	0	0	3	0	47	175
thund3r_ac	3.9958052977894702	13	9	44	49	2790	204	2	0	1	0	6	197
✪ GamePlay Sem Quality	2.646344673119814	5	4	22	21	489	0	0	0	1	0	6	95
Veeniharthmann	0.9415829985056249	2	2	0	0	0	0	0	0	0	0	0	74
Papalegolas	2.4517942110813027	3	3	0	0	0	0	0	0	0	0	3	30
Cu de Anu	7.204706804873737	6	4	0	0	0	3	0	0	0	0	46	144
⎛⎝SHOGUN⎠⎞	7.173088234342147	14	9	108	0	4785	2	0	0	0	0	29	211
^8[FAR]-^5G^0uerreiro d ^5F^0e	9.372734667565112	7	3	0	0	0	4	0	0	1	0	0	49
nielton_neves	3.8047536363512853	0	0	0	0	0	0	0	0	0	0	0	2
sbZERO|gtx	10.335822532974051	8	4	0	0	0	0	0	0	0	0	24	300
FARP	1.607427748716056	1	2	0	0	0	0	0	0	0	0	7	115
ICEKAUÃ	3.0395494763725286	3	3	0	0	0	1	0	0	0	0	14	71
inf - enf	1.4598934574909148	2	3	0	0	0	0	0	0	0	0	3	74
Coisa de Gamer	0.24131601974079295	0	0	0	0	0	0	0	0	0	0	0	2
Motta.exe	1.0373316805815407	18	9	14	0	1485	16	1	0	2	0	45	128
TriLoco	0.911238172299264	27	32	22	0	0	29	0	0	2	0	30	83
Gaarcia	6.634139998669275	8	4	0	0	0	2	0	0	1	0	0	93
RodriguesGamerYT™	3.3445395281418726	22	21	167	0	0	142	1	9	2	0	6	82
Ex.® Leandro N. 037[br]	4.146955488311744	6	5	61	0	1491	39	1	0	0	0	37	36
PauloN19	5.265594208128444	10	4	0	0	0	51	1	0	4	0	26	221
ptorress	2.4985679019506075	3	3	0	0	0	10	0	0	0	0	2	2
PauloN19	5.265594372216349	10	4	0	0	0	51	1	0	4	0	26	221
Q.R.A PATOLINO BR	4.520257387372525	0	0	0	0	0	78	0	0	4	0	7	39
EXETRIME-BELLAVER®	5.223517652237229	6	5	0	0	0	1	0	0	1	0	6	92
™GLaDOS AL CAPONE	4.730710592396804	8	5	89	0	9182	0	0	12	1	0	26	263
Rodrigo	0.8525773883927509	0	1	0	0	0	0	0	0	0	0	0	6
PeixeAquatico	6.416215140822808	10	7	81	32	911	0	0	0	2	0	3	28
PiOlhoO	3.4513544799864047	3	3	0	0	0	0	0	0	0	0	5	43
WELL	1.2840269913835645	2	3	0	0	0	0	0	0	0	0	6	103
Diego Groehs	6.097703109802351	5	3	29	0	1186	1	0	0	0	0	7	90
a t a de mafra	3.419654775535528	16	11	0	0	0	0	0	0	1	0	10	114
<NTC>	2.979894928987818	2	2	0	0	0	0	0	0	0	0	2	5
JAAMPER	4.675874406267292	16	14	0	0	0	10	0	0	2	0	8	51
sbr.prt	6.103507142377022	15	14	96	0	758	28	1	0	9	0	14	58
Marcola	2.3530730580665824	4	4	0	0	0	27	0	0	1	0	9	94
.	0.6787388266196852	2	2	0	0	0	0	0	0	0	0	10	110
LurNi3r	1.2764786731102997	9	6	33	1	714	0	1	0	1	0	13	123
Goldman/*	1.3316488633569745	3	4	0	0	0	0	0	0	0	0	2	61
AMARELO	3.383220616326833	3	3	0	0	0	0	0	0	0	0	2	81
NÓINHA DA COR COR	1.493153089787673	0	0	0	0	0	0	0	0	0	0	0	2
Dedo NERVOSO	1.3317222222049623	2	3	0	0	0	0	0	0	0	0	0	60
๋	1.1412937213393153	5	5	0	0	0	0	0	0	0	0	8	14
Dedo NERVOSO	1.3317223865373495	2	3	0	0	0	0	0	0	0	0	0	60
☠ֆƬ℟ⅈ₭∌ℜ☠	0.8848131823529225	2	2	0	0	0	19	0	0	1	0	11	140
Zeej	2.8870272905415675	6	6	32	33	1130	18	0	0	2	0	4	298
Rafael (민 준)	1.4980880704568702	4	5	7	0	340	0	0	0	0	0	5	74
MCqueen Pelado	1.7471682686344931	5	4	37	1	481	24	0	1	0	0	4	74
Churubana	3.300505866274956	5	4	0	0	0	0	0	0	0	0	0	26
Dudikah	4.1526178700282586	0	1	0	0	0	0	0	0	0	0	0	7
Feitoza	9.978299238856533	7	3	0	0	0	1	0	0	0	0	3	171
Stuprakill	7.511952626723321	4	2	0	0	0	2	0	0	0	0	4	133
Lx	7.240318371122339	3	3	0	0	0	0	0	0	0	0	0	121
SASAGEYO!	12.24411513312439	9	3	0	0	0	5	1	0	2	0	13	268
AnotherSkilledPlayer	6.9286474681812935	14	10	0	0	0	3	0	0	3	0	20	82
Rosa_Burger	4.423849325043449	0	0	0	0	0	0	0	0	0	0	1	6
Puck	8.588375317139887	28	33	0	0	0	12	1	0	4	0	0	34
Guppy	7.492914883786897	55	54	183	0	2264	1148	0	0	9	0	62	108
katia2727	3.2567637249087236	3	3	0	0	0	0	0	0	1	0	1	5
Guppy	7.49291503291108	55	54	183	0	2264	1148	0	0	9	0	62	108
Nobody~	6.574190527485371	6	4	0	0	0	4	0	0	0	0	0	63
Darksz	7.522219861995737	9	6	0	0	0	0	0	0	0	0	4	155
tonw- csgoempire.com	3.4501835719109835	1	3	5	0	604	0	0	0	0	0	4	30
jnt	4.287510329816469	9	4	0	0	0	4	1	0	1	0	5	176
---------SE FODE AE----------	3.88700889230572	4	3	0	0	0	11	0	0	6	0	18	70
NIP NaustC	3.048830180014581	3	3	6	0	1223	9	0	0	0	0	15	241
MAN´3	1.6472478374214734	1	2	0	0	0	7	0	0	0	0	8	227
Lkm	0.37448780774181867	0	0	0	0	0	0	0	0	0	0	1	20
⑳ Rush ''KING'' Z/S	1.2749426585298271	3	3	0	0	0	3	1	0	1	0	8	99
geversongamer	3.59176803523541	4	4	0	0	0	2	0	0	3	0	6	36
jonypotato	4.79727526997872	12	9	0	0	0	36	0	1	2	0	4	96
Vercino	4.720451850612021	23	22	286	0	4057	14	0	0	7	0	7	42
corno	1.8911223830019592	21	13	159	333	14274	8	4	0	4	0	108	335
Gabz	1.3087732685584366	2	3	6	0	0	0	0	0	0	0	0	7
bradson	0.3276880301454538	1	1	0	0	0	0	0	0	0	0	0	3
Gabz	1.3087734255439236	2	3	6	0	0	0	0	0	0	0	0	7
SrTell	2.829182441543174	4	4	0	0	0	3	0	0	0	0	6	202
Free™	3.4837708105167975	11	8	13	0	0	0	0	0	1	0	8	181
twistzzz	2.914280256135022	12	8	0	0	0	0	1	0	1	0	3	77
K9	7.158022933773315	5	3	0	0	0	6	0	0	0	0	4	53
Tio Taldo #B1B2	2.2297012648485612	3	3	0	0	0	0	0	0	0	0	2	33
Luby2k	7.927590835855342	6	3	0	0	0	166	0	0	3	0	9	141
✪ CooByMaiden	2.062626566218134	4	4	0	0	0	0	0	0	0	0	6	0
♡	0.8268585969831498	12	8	23	0	0	19	1	0	1	0	21	194
Ale:p	1.653675436288383	3	4	0	0	0	52	0	0	0	0	2	226
†Ɗαякηєѕѕ†ツ	2.840550946339353	13	9	69	1	1739	3	0	0	1	0	6	40
ShinY	1.2909614129869058	6	5	53	78	3045	1	0	0	0	0	1	75
DiccButt	6.293390703970264	16	12	73	33	3616	21	1	0	4	0	24	120
PsychoKiller	6.325178198861478	10	7	0	0	0	0	0	0	0	0	2	30
switch	3.9948167694383905	5	3	0	0	0	1	1	0	1	0	5	39
Clashay	6.010485166165489	16	12	148	2	7838	197	4	0	1	0	64	366
vich0	5.909501087922363	46	30	0	0	0	7	0	0	1	0	10	54
FEFA TE AMO	1.9201571219721947	2	3	0	0	0	2	0	0	0	0	1	155
F4CHSITO	2.4185973947110555	5	5	0	0	0	0	0	0	0	0	20	94
Sos un Gel	2.6269688812855656	3	3	8	0	1006	0	0	0	0	0	2	108
EyelessMag	3.786498621287063	6	5	0	0	0	2	0	0	0	0	30	280
Merize'	4.640275958229198	4	3	0	0	0	4	0	0	0	0	4	79
♛	2.097690582754587	4	3	0	0	0	0	0	0	0	0	10	156
lucasalfaro510	1.0625180567849535	2	3	0	0	0	0	0	0	0	0	0	4
Sharingan	3.5840314155159825	3	3	0	0	0	0	0	0	0	0	1	7
XXXTENTACION	1.7441357825804955	3	3	0	0	0	0	0	0	0	0	2	69
izpeknas	4.207081005825731	14	15	0	0	0	21	0	0	24	0	12	118
Neko :3	5.777197289374668	7	4	0	0	0	157	0	9	3	0	31	71
DiLuquez	5.649235660870106	17	15	0	0	0	130	0	0	1	0	28	64
Tinnico	8.761767097820922	12	8	0	0	0	0	0	0	1	0	9	52
nicopra6	5.637521269462175	4	2	0	0	0	0	0	0	0	0	1	7
Krazing	6.383187130221207	10	6	0	0	0	7	0	0	3	0	5	45
jezucrihto	5.505714673668328	40	33	0	0	0	10	0	0	1	0	30	286
XD " JEJEJE "   ︻芫══一	5.106512475566997	3	2	0	0	0	0	0	0	0	0	1	116
XEXO	7.614917106330372	13	5	0	0	0	1	1	0	1	0	21	0
Hip-J'ossDKY	6.020487604012568	5	3	0	0	0	0	0	0	0	0	0	0
† Μдrдсд¡βо †	5.395792267589567	0	0	0	0	0	0	0	0	0	0	0	10
Рoг†Gλs D. †onч ☩	5.395803082226709	5	3	0	0	0	18	0	0	1	0	4	73
Supe-Assassin	7.561269308727784	7	3	0	0	0	2	0	0	4	0	3	78
QUESARITO	4.147163212822369	10	7	62	21	2147	1	0	0	0	0	9	113
CHEESY GORDITA CRUNCH	5.840482267954874	5	4	0	0	0	21	0	0	0	0	23	249
ugg boots	3.5993247335819514	3	3	0	0	0	0	0	0	0	0	2	60
yung desi	3.725778203875726	4	3	0	0	0	3	0	0	1	0	4	96
Maka	5.641241996370599	17	12	0	0	0	29	0	0	2	0	79	99
Big Chungus	6.416304181862564	8	4	0	0	0	3	0	0	0	0	2	39
Rafa	7.0151593924503475	23	15	45	2	2967	2	1	0	3	0	12	126
=(^.^)=	1.3174089116362266	3	4	0	0	0	2	0	0	0	0	0	26
yStriker	1.7399054756361192	3	4	20	0	156	0	0	0	1	0	14	19
Snow	1.4981529526556583	2	3	5	3	554	14	0	0	0	0	0	41
Banned by Vac	2.93348820230302	4	4	0	0	0	0	0	0	0	0	34	100
||FAO|| Franco	1.8344730554775106	5	6	0	0	0	2	0	0	0	0	1	88
monstro do lago messi	2.179597426593636	3	3	0	0	0	0	0	0	0	0	2	14
Mirta Legrand	2.1192831760682185	4	4	0	0	0	0	0	0	1	0	0	13
monstro do lago messi	2.1795975750947534	3	3	0	0	0	0	0	0	0	0	2	14
LucasCRF81	2.541381891154097	6	5	62	16	2669	24	0	0	0	0	5	17
gh0st	3.7856315384146333	22	14	85	21	1343	11	0	0	2	0	1	45
Magnata	2.775032695327954	12	8	0	0	0	2	0	0	1	0	0	30
twitch.tv/augustszxTV	2.3722700557462053	3	3	0	0	0	0	0	0	0	0	2	85
reiBrOoKoLZz	4.380366810021971	5	4	16	0	734	1	0	0	0	0	2	44
SK - MorolGamer	1.191059105787277	3	4	0	0	0	0	0	0	0	0	13	72
SK-Pedro007recPvpro.com	8.900086840394485	7	4	13	0	0	0	0	0	0	0	20	21
JapaGTProGold	0.8889519279205227	3	3	0	0	0	0	0	0	1	0	1	156
ɱƈƒŁƳ ☭	1.576687470833642	7	4	19	41	2256	5	2	0	1	0	13	261
My Way	2.9031326407966787	12	9	0	0	0	44	1	0	3	0	39	165
Zero Uchiha	4.79089603252126	4	3	30	9	1309	0	0	0	0	0	5	68
REAV	4.699471714538065	30	24	64	8	1582	31	0	8	1	0	8	184
Aspen	4.633001997603718	5	3	0	0	0	0	0	0	0	0	9	137
☆EH77☆	2.5865347653138326	3	3	0	0	0	0	0	0	0	0	1	31
Debox	3.1228470027582604	10	5	52	2	478	1	1	0	0	0	5	46
Deimus_glam	3.1448381782418	4	4	0	0	0	0	0	0	0	0	0	27
MacLarYジ	2.7040084778212963	11	7	59	63	3177	6	2	0	3	0	7	305
SESOMATV	0.5511145178524371	12	5	0	0	0	0	0	0	0	0	5	54
Clemento Jardim	2.938908614764513	6	5	20	11	1521	13	0	0	1	0	38	157
XK1NG	1.5069241665721784	4	5	0	0	0	0	0	0	1	0	31	107
★ReLaTivZz_iwnl	3.016173631213481	11	6	39	6	592	0	0	0	1	0	28	116
MelPi	3.274036096968864	11	5	16	28	3447	1	2	0	1	0	14	166
FAN BOY DO VSKI	2.7636771117950274	4	4	0	0	0	0	3	0	0	0	50	110
ze beselgas CSGOEmpire.com	3.2904028271125587	4	4	0	0	0	0	0	0	0	0	1	97
Fr3akS	3.1426887455125607	6	4	0	0	0	0	0	0	0	0	2	20
ChickyO	5.068097738719989	7	4	0	0	0	0	0	0	0	0	7	62
BurN || Gurkenwasser	4.528955527583448	7	5	0	0	0	10	0	0	0	0	23	108
Womandre1320	4.816781382481786	8	4	0	0	0	21	0	0	2	0	13	52
[Sour]Affenschänder	5.254913603113923	6	4	0	0	0	2	0	0	0	0	4	160
IamBlackShiggy	3.953541964445348	9	7	0	0	0	1	0	0	0	0	3	44
AK blackRepper	9.076188713804902	13	7	0	0	0	3	0	0	1	0	3	123
Coach Busso	3.5947377739520556	5	4	0	0	0	2	0	0	0	0	4	73
GyniCo	3.5952520449714784	97	128	0	0	0	135	15	0	0	0	5	306
Mayo-General®	4.7622132965489	6	5	0	0	0	29	0	0	0	0	7	94
perpLexMAD`	5.068190497514781	4	3	0	0	0	2	0	0	0	0	2	40
f0rest wie der Wald	3.311965629016783	0	0	0	0	0	0	0	0	0	0	0	12
Zombie 2.0	4.704625420866068	4	3	0	0	0	0	0	0	0	0	0	8
Pickle Rick! | fkinglulu	6.405365967726561	19	16	332	2	3752	3	0	0	1	0	15	112
mishalein	4.366811305231254	7	4	0	0	0	0	0	0	0	0	1	6
Poggi	6.404650442662273	6	4	0	0	0	0	0	0	0	0	1	32
Syntax	9.581477914491602	16	11	0	0	0	71	0	0	2	0	3	80
TD out of order	11.117775702503483	30	14	0	0	0	13	0	0	1	0	17	51
Sonntagskind	11.36634728655232	17	14	0	0	0	1	0	0	9	0	5	17
Bill Zoeker	8.84884508980813	11	7	0	0	0	16	0	0	2	0	7	117
CheeBuhguh	14.900302299420485	21	22	0	0	0	0	0	0	1	0	3	46
Zurnz	9.012165437626466	10	3	0	0	0	0	0	0	0	0	2	95
Dauntas 1.0	11.448285864851679	11	5	0	0	0	157	0	0	1	0	3	50
Nimmock	9.031568647843262	10	3	0	0	0	9	0	0	3	0	2	123
AsYourGhost	9.423512253958991	6	2	0	0	0	0	0	0	0	0	0	11
nohimn	9.79124423133741	9	3	0	0	0	0	0	0	0	0	1	19
Burntheman	11.407110037985223	10	4	0	0	0	0	0	0	0	0	3	21
Kahnubus	12.288688441419657	7	2	0	0	0	0	0	0	0	0	4	43
Jeff Breakfast	9.434445749571372	22	21	465	44	5282	530	4	0	13	0	62	349
Jonesy	9.228935419710032	13	10	0	0	0	60	0	0	2	0	69	165
JOE1324	5.609909247682648	3	2	0	0	0	1	0	0	0	0	3	15
gx123	6.552879312766401	0	1	0	0	0	0	0	0	0	0	0	2
JOE1324	5.60990942319994	3	2	0	0	0	1	0	0	0	0	3	15
blink3	6.207455204379333	15	7	0	0	0	1	0	0	0	0	63	160
♞ Rigardo ♞	9.418295546519671	25	25	0	0	0	0	0	0	1	0	30	158
mhd- cs.money	9.943747313630539	24	17	106	0	8230	111	1	0	4	0	45	309
Jack Lerris	5.783240835811517	14	15	0	0	0	6	0	0	6	0	5	81
JEMZ	2.95379057193284	10	5	63	36	2977	1	1	0	2	0	1	13
KIAZOR	5.275508760662195	33	15	0	0	0	0	0	0	0	0	3	32
EdHunter	0.11514578223834028	0	0	0	0	0	0	0	0	0	0	0	1
KIAZOR	5.275508971426555	33	15	0	0	0	0	0	0	0	0	3	32
Matheus7070OPENCASES.CHEAP	0.34974673597242467	1	1	1	0	53	0	0	0	0	0	0	6
Maycon	0.7006715870642726	1	1	0	0	0	0	0	0	0	0	2	252
MIBA SpawN	11.226791340566992	7	3	3	22	916	0	0	0	0	0	4	49
Cara de Decepção	3.9776504538799307	6	5	0	0	0	0	0	0	1	0	1	20
Já vai boltz?	1.141855681863882	4	4	31	0	1026	0	0	0	1	0	1	49
็็็็็็็	2.4702878563285084	4	5	82	0	1381	2	0	0	0	0	9	103
Uruvale	2.9988629781446865	3	3	0	0	0	0	0	0	0	0	4	58
Hail_Satan	3.9660429045366103	3	3	1	20	609	0	0	0	0	0	0	80
G Y R O	2.547523378476349	11	8	0	0	0	17	0	0	6	0	4	87
panconchicle	3.683881675482439	20	23	0	0	0	9	0	0	0	0	0	66
QueBuenaPreguntaDorothy	3.785486893575735	5	5	0	0	0	0	0	0	1	0	0	19
te meti la garrapiñada	1.3748440117919236	2	3	0	0	0	0	0	0	0	0	15	231
Pacheco	4.455115801515334	5	4	0	0	0	0	0	0	0	0	11	53
BOT TACHALA	1.3745852384165587	3	4	0	0	0	6	0	0	0	0	7	211
SlendySlack.	2.2053962455890552	5	4	0	0	0	16	0	0	0	0	3	209
PolloOnFire	5.870611241555823	3	2	0	0	0	0	0	0	0	0	2	131
xSalcedo	3.8096681289670506	11	7	0	0	0	2	0	0	1	0	6	62
Pingüino	0.8656887694572372	2	2	0	0	0	0	0	0	0	0	3	74
Caja de Jugo Picante	4.785560625016062	22	21	0	0	0	159	41	6	2	0	7	399
DamianBlum	5.432869000314184	6	5	0	0	0	0	0	0	0	0	0	15
Panucci	4.478607734689195	24	27	0	0	0	1	0	0	2	0	4	54
UwU	6.302990965142249	30	29	0	0	0	0	0	0	2	0	3	33
Panucci	4.478607903351462	24	27	0	0	0	1	0	0	2	0	4	54
Hisoka.	2.327533455070363	11	11	0	0	0	0	0	0	0	0	2	32
ESBANKESLI	1.8869215904614576	4	4	0	0	0	3	0	0	1	0	3	6
Shedder queso	1.9745929247713043	2	3	0	0	0	0	0	0	0	0	1	3
ESBANKESLI	1.8869217502298705	4	4	0	0	0	3	0	0	1	0	3	6
pishufleen	2.719774877940192	3	3	0	0	0	2	0	0	0	0	1	3
ESBANKESLI	1.8869219026661643	4	4	0	0	0	3	0	0	1	0	3	6
EstebanOpsKiller	4.173732300939036	0	0	0	0	0	0	0	0	0	0	0	1
ESBANKESLI	1.8869220470704973	4	4	0	0	0	3	0	0	1	0	3	6
Shedder queso	1.9745933408575922	2	3	0	0	0	0	0	0	0	0	1	3
ESBANKESLI	1.8869221739648094	4	4	0	0	0	3	0	0	1	0	3	6
EstebanOpsKiller	4.173732584883837	0	0	0	0	0	0	0	0	0	0	0	1
ESBANKESLI	1.8869223388644158	4	4	0	0	0	3	0	0	1	0	3	6
pishufleen	2.7197754567266648	3	3	0	0	0	2	0	0	0	0	1	3
Shedder queso	1.9745937008810854	2	3	0	0	0	0	0	0	0	0	1	3
ESBANKESLI	1.886922530450868	4	4	0	0	0	3	0	0	1	0	3	6
Hisoka.	2.327534533081035	11	11	0	0	0	0	0	0	0	0	2	32
Forsa	6.341743491712679	22	15	0	0	0	38	1	0	4	0	9	150
Petrorio	4.927932472977139	32	33	208	0	4304	179	1	0	6	0	25	170
Fynka	15.531267319687743	16	10	0	0	0	62	1	0	1	0	11	196
nyan cat :3	6.253744717126242	39	51	0	0	0	58	0	0	4	0	31	148
Rabbit	3.5163003614151283	25	36	0	0	0	91	0	0	3	0	46	236
J.K	3.0785461858346843	4	4	0	0	0	0	0	0	0	0	3	3
Rabbit	3.5163005391567155	25	36	0	0	0	91	0	0	3	0	46	236
FIDAO2	6.201652239896255	6	4	0	0	0	0	0	0	0	0	5	79
♥Merlin ♥	3.7334849808319976	5	5	0	0	0	1	0	0	0	0	1	101
Smorf 5k	2.9404494013269873	2	2	0	0	0	0	0	0	0	0	3	10
Gattsus	7.368225935934553	9	7	0	0	0	1	0	0	1	0	3	122
letraipsilon	6.256783939373229	4	2	0	0	0	0	0	0	0	0	0	11
Newton Nitro	7.636098219159546	5	2	0	0	0	0	0	0	0	0	1	139
Sheldon Filan	6.220655996724177	4	2	0	0	0	0	0	0	0	0	0	33
ckng	6.082664304685594	4	2	0	0	0	0	0	0	0	0	1	32
Testosteronatico	6.821562310354758	5	3	0	0	0	0	0	0	0	0	5	288
Mr. Covari	6.223495892702067	7	3	0	0	0	0	0	1	3	0	4	78
NeoN (Não uso essa conta)	5.49211797312463	16	10	0	0	0	25	1	3	5	0	5	54
-SheeT	3.1167035238099077	2	2	0	0	0	0	0	0	0	0	1	75
Fubuqui	5.227193472641009	8	4	0	0	0	0	0	0	1	0	1	153
kova	2.5721760662323265	3	4	22	0	156	0	0	0	0	0	2	79
Mario Braw	5.2614572701388544	10	8	0	0	0	2	0	2	15	0	7	105
AsmoDeus	5.83760446328807	10	6	0	0	0	1	0	0	0	0	48	332
Imperador Schnitzel	5.380159056364885	28	35	399	20	5466	161	3	0	21	0	17	69
Lendario	5.3720753790446265	4	3	22	0	807	0	0	0	0	0	3	49
QUERO CAFÉÉÉÉÉ !!!	4.541348443501586	11	9	0	0	0	3	0	0	1	0	62	37
tekinho022	1.6793451482400956	5	4	33	0	601	3	0	0	1	0	11	22
neguinho12315	1.1575123932887716	2	3	16	9	1186	1	0	0	1	0	4	8
Amazon Express	1.905869611985978	3	4	9	0	625	0	0	0	0	0	3	217
Roger0541BR	1.8791720483362873	4	4	13	1	580	2	0	0	0	0	0	3
Keelvin [GTN]	1.3633455377094474	0	1	10	3	268	0	0	0	0	0	2	17
Edpo Araujo	4.870350245911373	4	3	0	0	0	0	0	0	1	0	2	6
Polledium	2.7743368846695775	0	0	0	0	0	0	0	0	0	0	0	1
Edpo Araujo	4.870350410824595	4	3	0	0	0	0	0	0	1	0	2	6
Keelvin [GTN]	1.3633458456359557	0	1	10	3	268	0	0	0	0	0	2	17
Roger0541BR	1.8791724846392097	4	4	13	1	580	2	0	0	0	0	0	3
Amazon Express	1.9058701977096781	3	4	9	0	625	0	0	0	0	0	3	217
Anatoly	5.257172858073982	8	6	62	0	1924	49	0	0	0	0	1	71
Colofatti	6.664994932289295	6	4	0	0	0	0	0	0	0	0	2	25
Anatoly	5.257173003309007	8	6	62	0	1924	49	0	0	0	0	1	71
󠀡󠀡󠀡󠀡Junin CS.MONEY	1.3205011157445847	25	13	0	0	0	6	0	0	1	0	17	27
UchihaBe	6.398630232786721	4	2	0	0	0	0	0	0	0	0	2	25
Sagittarius	6.4100822914453675	4	2	0	0	0	0	0	0	0	0	1	37
pedrovisk	4.575278183261281	4	3	0	0	0	0	0	0	0	0	1	42
M.H	1.700717538916924	2	3	0	0	0	0	0	0	0	0	6	51
(⌐■_■) galinha maluka!!!	1.8185606594101342	5	4	47	18	1321	35	0	0	5	0	1	94
Arthurzin1v4	1.9035369531899873	3	4	0	0	0	0	0	0	0	0	11	109
