FANAT	1.882793485741781	10	7	31	58	1440	4	0	0	1	0	8	255
Dlack Fox	0.9726470489228197	3	2	35	17	861	0	0	0	0	0	0	37
king_random	1.8471137462075837	3	4	38	45	1193	7	0	0	0	0	0	33
G U C C I  tadz	0.9862665181678527	0	1	1	80	1340	0	0	0	0	0	0	68
ĂĻĕšЋǻ	0.7643153863936994	3	3	4	0	287	6	0	0	0	0	5	69
reyni -	0.7344319356084172	6	2	0	0	0	8	1	0	1	0	4	10
ᶠᵘᶜᵏ ʸᵒᵘ	1.1363507434831075	10	5	3	12	583	2	0	0	0	0	2	163
✞❤AdmaX96❤✞™	2.7636358739043145	3	3	0	0	0	1	0	0	0	0	6	81
ルイス	7.608598896803641	20	15	0	0	0	15	0	0	6	0	17	120
VONOX4	2.462962103743199	31	20	0	0	0	20	0	0	1	0	26	54
☭LeffeSTFU☭	5.410307912766994	11	6	56	5	4607	102	0	0	4	0	12	147
FeedAndTroll cs.money	4.405325695632345	31	18	0	0	0	1	0	0	0	0	21	298
D15EA5E	7.910440994150955	15	12	214	15	7959	111	0	1	1	0	22	321
JawaSmall	4.078784827105705	8	6	0	0	0	105	0	1	0	0	45	126
Skidder	6.125275269339981	7	3	0	0	0	10	0	0	6	0	2	44
Soxyn	5.832985282432687	5	3	0	0	0	0	0	0	2	0	3	53
Dafti-π	12.969895407296994	10	3	0	0	0	1	0	0	0	0	3	30
Evo Tuche	13.185756122564912	9	3	0	0	0	0	0	0	0	0	60	177
Herveg	4.0078743036139866	4	3	0	0	0	4	0	0	0	0	2	31
Sømuri	10.015616524285152	15	9	0	0	0	0	0	0	2	0	5	67
Herveg	4.007874498183498	4	3	0	0	0	4	0	0	0	0	2	31
RoDahFox	6.911985538968393	7	5	0	0	0	0	0	0	0	0	7	45
Heltin	5.03075303332274	8	8	0	0	0	0	0	0	2	0	0	9
Mytsu	3.49343768897707	6	5	0	0	0	1	0	0	0	0	2	110
Kenta	5.817156972780552	5	3	0	0	0	0	0	0	0	0	2	259
Mannybymoney	3.6469168496676385	2	2	0	0	0	0	0	0	0	0	0	19
Red_Storm_33	3.358322985152789	3	2	0	0	0	0	0	0	0	0	1	36
ns1. ADM	2.9997986612293484	20	14	15	57	2154	1	0	0	0	0	2	337
MISTER.MEE6	2.3674968241471994	2	2	0	0	0	0	0	0	0	0	11	41
☆ L A 09 ☆	4.903062859198214	15	11	0	0	0	26	1	0	1	0	6	153
Calebecr	3.0917111623822158	4	4	0	0	0	0	0	0	0	0	3	31
Sofía <3	4.831943643289342	4	3	0	0	0	1	0	0	0	0	5	33
Arcadia	3.2780993349713947	5	5	0	0	0	39	0	0	2	0	7	48
Pete	5.605066157572429	10	6	0	0	0	0	0	0	2	0	3	26
laurenthenyancat	5.349755053159233	3	2	0	0	0	0	0	0	0	0	0	8
Astshadow	6.456727842114393	24	22	0	0	0	79	0	0	2	0	22	187
Jacket	14.296298994574109	17	9	0	0	0	67	0	1	22	0	17	90
H20BULT	3.9941569371245524	22	14	0	0	0	59	6	0	1	0	17	135
