K4aUU	5.696335452893213	9	3	0	0	0	3	0	0	1	0	2	53
Крыса	1.2747495536771616	2	3	0	0	0	5	0	0	0	0	1	18
ПУПСИК	2.6951900344631023	4	3	56	0	1319	281	0	0	1	0	5	72
2 Miesiące Na Hakach I VAC GG	1.7968638955292393	2	3	5	0	200	0	0	0	1	0	7	101
ItsRicards	1.4101702438074204	1	2	0	0	0	0	0	0	0	0	0	12
Hamachi	10.55031617862585	7	3	0	0	0	0	0	0	0	0	25	135
Graham	9.586189322087492	9	6	0	0	0	1	0	0	0	0	2	69
kubson	5.21858642705398	10	4	48	0	0	0	0	0	2	0	9	215
moj stary mial nowa kobiete	4.171600661515078	8	3	10	0	3623	2	0	0	0	0	17	202
Nacki ZPM	10.69890688814268	9	3	0	0	0	29	0	0	1	0	20	147
Gamb1no*	5.943153480514445	7	4	55	0	0	12	4	0	0	0	15	203
Online.MdS	10.17016379507912	11	5	0	0	0	3	0	0	0	0	71	78
♛ makywkaaa [23]	4.912496069319558	14	7	14	0	3364	2	0	0	0	0	15	50
kOsm1	11.311614123914898	11	6	48	74	10610	44	0	0	0	0	12	102
...	2.512536163225301	0	0	0	0	0	0	0	0	0	0	0	25
FaNuRiK	11.52007370889088	6	2	0	0	0	0	0	0	0	0	1	22
PMG	3.4741734463461666	2	2	0	0	0	0	0	0	0	0	0	8
Tima	2.303810410946252	3	3	0	0	0	0	0	0	0	0	0	9
Борщ	11.164104047672208	31	26	241	6	1069	11	0	0	4	0	5	22
PMG	3.474173687474686	2	2	0	0	0	0	0	0	0	0	0	8
Снял в касание	4.627835649437776	4	3	0	0	0	0	0	0	0	0	0	18
666	1.7406856572540323	2	3	0	0	0	0	0	0	0	0	0	20
Nexus	6.943023644151601	50	87	0	0	0	59	1	0	1	0	88	155
Tada Banri	4.836094257035099	7	4	0	0	0	2	0	0	1	0	7	252
Oz	4.399178590925959	12	6	6	33	5002	2	1	0	0	0	137	241
✪ Boboho ♥	3.366480686898766	3	3	0	0	0	3	0	0	0	0	6	77
finally vaced since 7.6.17 ♥	2.7564536163034488	3	3	0	0	0	0	0	0	0	0	15	83
Sula	3.8177526939387008	10	6	25	0	1594	3	0	1	1	0	31	69
souL-	1.201157765292376	11	8	4	0	26	0	4	0	1	0	4	110
Left	4.980641679443491	3	4	0	0	0	0	0	0	0	0	0	21
DEIMOS	5.814466117605552	14	10	0	0	0	3	0	0	1	0	2	77
@Deimos	2.6900032861218395	0	0	0	0	0	0	0	0	0	0	0	3
/mlp/ Midnight	6.155981199979313	62	78	301	5804	258917	291	11	5	6	0	169	150
Абысцы нэ бiй	1.1422964207868793	10	6	7	0	383	7	2	0	1	0	1	16
я патау	2.0313113753746785	6	5	0	0	0	2	0	0	0	0	2	61
FROZEN	3.005807859955018	6	5	0	0	0	9	0	0	0	0	4	79
Прививка	2.165654493225711	2	2	0	0	0	0	0	0	0	0	1	39
YAPONAMAT`	7.756231954628028	9	5	12	0	526	1	0	0	1	0	2	13
FANAT ROCKA	9.058263243398853	6	3	0	0	0	61	0	0	1	0	6	68
YAPONAMAT`	7.756232105620692	9	5	12	0	526	1	0	0	1	0	2	13
DaShKAaa	9.339305702825863	6	3	0	0	0	0	0	0	0	0	9	24
Rastochnik	8.786486900243396	10	5	0	0	0	0	0	0	0	0	1	20
Rock-N-Rolla 🆅🅰🅻🆅🅴	10.084451928182773	57	21	16	22	3392	32	0	0	0	0	20	121
Zummber	1.9044033713131419	11	9	25	2	748	5	0	0	1	0	2	9
Durag	3.830474313950127	6	4	0	0	0	6	0	0	1	0	4	12
NicopsOne	5.694108656683235	20	19	0	0	0	228	0	0	1	0	2	54
Mr. Кусь	6.443481542368586	9	6	0	0	0	8	0	0	0	0	11	161
XaWolf	6.519662630785605	4	3	19	0	17	0	0	0	0	0	5	19
Mr. Кусь	6.443481716232772	9	6	0	0	0	8	0	0	0	0	11	161
Trust me	0.925587170884187	0	0	0	0	0	0	0	0	0	0	0	11
Harris Angelo	1.2523103465963625	2	3	0	0	0	26	0	0	1	0	0	7
Trust me	0.9255874063428936	0	0	0	0	0	0	0	0	0	0	0	11
Aseks	0.5638481636295263	1	1	4	0	106	0	0	0	0	0	0	8
Tedassef	2.2513645309464074	4	4	16	0	15	0	0	0	0	0	0	17
я твою маму їбав	5.392121851944745	7	4	0	0	0	3	0	0	2	0	0	26
Destroied dreams	3.9094354846362065	6	4	32	1	1294	12	0	0	0	0	1	40
RAGE	6.652315621886148	13	12	160	0	926	2	0	0	1	0	9	21
Destroied dreams	3.909435621643281	6	4	32	1	1294	12	0	0	0	0	1	40
#n1kk3n	0.8223416528534777	22	14	0	0	0	3	0	0	0	0	2	148
Alt+HOME	0.8735758335550596	3	3	0	0	0	0	0	0	0	0	0	46
Crazy Dule	5.395646376396476	6	5	14	13	430	27	0	0	0	0	2	93
PANAMA ^_^	3.1647486659485655	6	4	0	0	0	48	0	0	0	0	13	176
maxwell	2.3670592986585937	8	4	0	0	0	18	1	0	1	0	2	52
Zaraki Kenpachi	4.005086528504677	4	3	0	0	0	6	0	0	0	0	10	54
.	2.805662685364825	4	3	0	0	0	0	0	0	1	0	17	122
compaNy	6.801584481300488	5	3	0	0	0	0	0	1	0	0	0	234
Patrik	4.277067234985761	5	4	0	0	0	10	0	0	0	0	7	166
Kiza	8.771928127934217	30	27	39	11	6101	73	0	0	0	0	6	260
Beba [A]	3.686212873016386	22	16	69	71	4995	3	0	4	1	0	26	125
✪ dziks	5.707017209673831	10	5	60	27	3358	8	3	0	1	0	1	250
WORDEN	3.326934817267297	7	5	0	0	0	28	0	0	1	0	7	108
HelZa	2.4679506340044246	9	6	109	47	3993	4	0	0	0	0	17	139
mæsteR	14.356249066663358	22	13	144	12	8007	33	0	1	3	0	18	122
Anal-Pløjeren	4.106919305264534	6	4	21	0	1746	26	0	0	0	0	1	73
vegan alien	1.8599372902446774	6	5	98	3	2706	30	0	0	4	0	49	114
Useless	2.7882773774301772	15	17	169	71	1959	1	0	0	1	0	12	101
Buy_Skyrim	0.623848783614595	0	0	0	0	0	0	0	0	0	0	1	2
Flavored Gumball	7.855086084578089	53	94	1314	27	3440	27	4	0	10	0	7	65
Gasior	5.871822344056812	13	7	0	0	0	52	0	1	2	0	45	142
Bolekilolek	9.293043456337502	8	4	0	0	0	18	0	0	0	0	41	224
^.:WrT:.^	3.708800366410306	2	2	0	0	0	1	0	0	0	0	2	18
Bambel	3.6655141580699886	3	3	0	0	0	0	0	0	0	0	1	26
MenelGdanski	7.61136145529777	12	6	0	0	0	4	0	0	0	0	25	66
Burrito Cobblestone	4.284557818078182	5	4	0	0	0	0	0	0	0	0	7	100
SveyRay	4.385957794147357	35	26	0	0	0	12	0	2	0	0	2	97
Feddamannen	5.451699727873008	24	17	142	0	1619	114	0	0	0	0	51	118
SveyRay	4.385957956540417	35	26	0	0	0	12	0	2	0	0	2	97
Robban312	3.6167078202361385	5	4	31	0	3041	1	0	0	0	0	12	129
RattPack	5.224652946485239	15	11	55	15	3056	10	1	0	1	0	38	155
Mákúlélé ♡ We trust	4.778243260906568	8	6	0	0	0	0	0	0	0	0	10	183
bandolero	4.689907094975819	5	4	0	0	0	0	0	0	0	0	3	46
HEISENB3RG	4.400093251001519	14	12	0	0	0	30	2	0	2	0	23	103
TugaFight@hellcase.com	3.513797765168682	5	5	7	37	1241	0	0	0	0	0	16	267
Falast com ele?=)	11.768372932305189	7	3	0	0	0	0	0	0	0	0	1	165
D U R E X ™	1.6947769100182344	2	3	15	0	1424	2	0	0	0	0	1	225
pipito10	7.467348327086646	5	3	0	0	0	3	0	0	0	0	1	18
CaT-ronte	6.45149044717214	8	3	0	0	0	13	0	0	1	0	11	219
Trifasik Marley	2.6989253299686813	3	3	0	0	0	11	0	0	0	0	10	138
Rodrimin8	5.356799760559227	20	12	0	0	0	12	1	1	12	0	15	272
Trifasik Marley	2.6989254922717882	3	3	0	0	0	11	0	0	0	0	10	138
J.Espi	8.15847608708261	6	3	0	0	0	26	1	0	0	0	38	225
veNOm*	9.265284977208806	8	4	0	0	0	0	0	0	0	0	5	99
CAIN	15.333714628294587	10	3	0	0	0	1	0	0	0	0	6	231
beaN^D	14.367577446944926	21	18	0	0	0	86	3	17	1	0	9	87
nordickk	15.519897250274743	9	2	0	0	0	0	0	0	0	0	5	102
...VITY	12.246376438682248	12	8	0	0	0	0	1	0	1	0	1	87
BeLi	13.730283951490035	9	2	0	0	0	0	0	0	0	0	3	54
koke	12.353752975999885	7	2	0	0	0	0	0	0	0	0	9	8
Chakootin	11.723213112710114	8	3	0	0	0	1	0	1	1	0	2	95
Reider	11.013457120779389	11	5	0	0	0	0	0	0	2	0	3	24
Niña del Demonio	8.89654294025945	21	22	0	0	0	10	0	0	1	0	2	15
mikinightmare	6.105843266316775	8	5	0	0	0	2	0	0	0	0	0	6
Niña del Demonio	8.896543083942886	21	22	0	0	0	10	0	0	1	0	2	15
sss aaaahhh	5.2977606408245475	3	2	0	0	0	0	0	0	0	0	0	8
Wuxia	4.644053556864347	7	4	0	0	0	0	0	0	0	0	1	8
Javierattor	5.559112041136824	31	33	664	7	4367	1808	0	9	18	0	7	29
Fyorcus	10.663618642961167	6	2	0	0	0	0	0	0	0	0	2	17
TIO MOÑAS	5.594091621335957	3	2	0	0	0	0	0	0	0	0	0	7
[Augusto] Boosted Animal	5.8956217082424605	3	2	0	0	0	0	0	0	0	0	0	31
Ayakito	6.738355677407241	7	5	0	0	0	0	0	0	0	0	2	54
POS 6 muted	6.242985846105398	6	3	0	0	0	2	0	0	1	0	30	298
Powered By Vodka	10.268761548810325	8	3	0	0	0	9	0	0	0	0	2	73
OuTLaW	6.209117057574327	74	80	205	1	6129	25	0	4	4	0	10	271
|BaD|A$$|	6.764303774894992	6	3	0	0	0	3	0	0	1	0	10	222
Mr.fucker	3.1734938509672928	10	5	8	0	336	13	1	0	2	0	1	142
Christena	2.3022205835877187	0	0	0	0	0	0	0	0	0	0	0	8
OuTLaW	6.209117344239138	74	80	205	1	6129	25	0	4	4	0	10	271
Azoz csgofast.com	1.5378400939615289	30	17	46	0	831	2	0	0	1	0	12	118
Mustafa crazyskins.fun	1.4159454148447284	5	4	44	9	458	5	1	0	2	0	3	45
♠☯apEX♠☯	5.170034562238532	4	3	0	0	0	0	0	0	0	0	4	26
El Profesor	3.216030442845097	4	4	0	0	0	0	0	0	0	0	11	142
FR4YL1X	3.246997947666599	4	4	20	30	5897	3	0	0	0	0	3	114
Papadog (Youtube/Twitch)	6.436865667323446	7	4	0	0	0	3	0	0	1	0	10	157
Mentefriter	3.3063817781324865	3	3	0	0	0	3	0	0	0	0	8	101
Abyss	2.511823308124662	11	9	108	44	3276	9	0	0	1	0	6	133
$€IN$11 ¬¬	6.501003797741444	5	3	0	0	0	1	0	0	0	0	6	85
viruta	14.344579591802129	8	2	0	0	0	0	0	0	0	0	5	20
Glash*	11.89873725582554	6	2	0	0	0	0	0	0	0	0	10	161
K.A.O.S	11.327872056055218	7	2	0	0	0	0	0	0	0	0	5	140
Sylar	12.49875435439704	7	2	0	0	0	0	0	0	0	0	5	57
Officer Doofy - B3tico	14.719658886412068	10	3	0	0	0	0	0	0	1	0	11	49
ThorBearerOvMjölnir	9.391872586322497	14	8	0	0	0	172	0	0	1	0	8	37
Sasa434	9.00852338158311	8	3	0	0	0	0	0	0	0	0	0	18
Hetarnia	6.931819397536791	8	5	0	0	0	1	0	0	0	0	6	35
Lenny	4.0496511109350735	21	16	0	0	0	0	1	0	3	0	10	105
Zerbio	5.096308017581528	18	16	0	0	0	287	1	5	4	0	12	125
Patermon	4.471242279563094	26	21	0	0	0	5	0	0	0	0	30	254
[MG] BrummGurke	5.071624263437318	36	34	49	61	4383	147	1	0	13	0	8	239
[8thAL.G][Vol]Underdog	7.386036775786841	6	3	0	0	0	8	0	0	0	0	1	59
Dutch"Rudder"	2.978613472833995	4	4	0	0	0	0	0	0	0	0	3	62
[PBS]Kove	14.202130911988746	11	4	0	0	0	127	0	0	10	0	4	50
Xados	4.422329562201649	3	2	0	0	0	0	0	0	0	0	0	12
[LR] Happyhyppo	14.199829147548588	41	80	1138	0	8409	102	0	0	11	0	21	130
Twitch.tv/rapiDownage	9.331724438412179	22	13	135	0	878	47	4	0	9	0	9	90
Vinnas	7.708905583168061	47	104	0	0	0	1	0	0	2	0	6	52
valdir_cle	5.974771404275785	5	3	0	0	0	1	0	0	0	0	3	26
V1	2.5301659918676047	26	39	0	0	0	626	0	0	20	0	4	103
KawanPLD	4.347261432341366	20	20	234	30	3047	0	1	0	4	0	147	141
Spotik	7.8906929744981005	25	28	0	0	0	84	0	0	3	0	21	199
rodurso	5.390146879743419	5	3	0	0	0	0	0	0	0	0	0	12
Roh, The homossexual orc	8.325354310127887	29	43	0	0	0	0	0	0	4	0	5	82
bruno_detah	6.47882767094045	6	3	66	0	117	3	2	0	2	0	0	10
Roh, The homossexual orc	8.32535448645337	29	43	0	0	0	0	0	0	4	0	5	82
Luiz Gustavo Alves	5.248182260403033	6	3	0	0	0	0	0	0	5	0	2	73
Vặlor Thui	2.282537052510853	7	5	0	0	0	1	0	0	1	0	3	52
Dalek40	3.725637540866697	9	6	0	0	0	11	3	1	1	0	3	26
djdeck	3.452455686407607	2	2	0	0	0	0	0	0	0	0	2	5
Daniel-syy	2.995472145004851	5	4	0	0	0	0	0	2	1	0	1	27
Crescent falcon	3.252281173335801	26	23	132	36	2350	12	0	26	5	0	1	57
姜少	2.079636806245438	2	2	0	0	0	0	0	0	0	0	0	3
Crescent falcon	3.2522813281954046	26	23	132	36	2350	12	0	26	5	0	1	57
电脑玩家古明地心	1.759219674223067	11	10	0	0	0	2	0	0	0	0	24	287
幻想乡の观测者⑨	3.3627608597447494	73	70	815	0	1303	183	0	26	21	0	31	317
Rudolph	3.5539930968013804	3	2	0	0	0	0	0	0	0	0	0	8
Mr. Xiaoyuanzi	6.280935891808093	124	317	3271	0	6170	264	0	0	14	0	58	637
街道办事处主任	5.633753771026838	11	9	0	0	0	2	0	0	2	0	4	36
式部茉优	5.274500662283727	38	62	0	0	0	17	0	0	5	0	2	81
竹子1209.	2.82905357423706	5	6	0	0	0	0	0	0	2	0	1	28
Just Afraid	2.8283805709017575	5	4	0	0	0	0	0	0	0	0	1	78
